,2010 Census Population,GROC09,GROCPTH14,SUPERCPTH14,CONVSPTH14,SPECSPTH14,SNAPSPTH16,WICSPTH12,FFRPTH14,FSRPTH14,PC_FFRSALES12,PC_FSRSALES12,REDEMP_SNAPS16,PCT_SNAP16,PC_SNAPBEN15,SNAP_PART_RATE13,SNAP_OAPP16,SNAP_CAP16,SNAP_BBCE16,SNAP_REPORTSIMPLE16,PCT_FREE_LUNCH14,PCT_REDUCED_LUNCH14,PCT_SBP15,PCT_SFSP15,PCT_WIC15,PCT_CACFP15,FDPIR12,FOODINSEC_13_15,VLFOODSEC_13_15,SODATAX_STORES14,SODATAX_VENDM14,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,FMRKT16,FMRKTPTH16,FMRKT_SNAP16,PCT_FMRKT_SNAP16,FMRKT_WIC16,PCT_FMRKT_WIC16,FMRKT_WICCASH16,PCT_FMRKT_WICCASH16,FMRKT_SFMNP16,PCT_FMRKT_SFMNP16,FMRKT_CREDIT16,PCT_FMRKT_CREDIT16,FMRKT_FRVEG16,PCT_FMRKT_FRVEG16,FMRKT_ANMLPROD16,PCT_FMRKT_ANMLPROD16,PCT_FMRKT_BAKED16,PCT_FMRKT_OTHERFOOD16,VEG_FARMS12,FRESHVEG_FARMS12,ORCHARD_ACRESPTH12,BERRY_FARMS12,SLHOUSE12,GHVEG_FARMS12,GHVEG_SQFT12,GHVEG_SQFTPTH12,FOODHUB16,CSA12,AGRITRSM_OPS12,AGRITRSM_RCT12,FARM_TO_SCHOOL13,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS13,PCH_RECFAC_09_14,RECFACPTH14,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,CHILDPOVRATE15,METRO13,USDA Model,"Less than a high school diploma, 2013-17","High school diploma only, 2013-17","Some college or associate's degree, 2013-17","Bachelor's degree or higher, 2013-17","Percent of adults with less than a high school diploma, 2013-17","Percent of adults with a high school diploma only, 2013-17","Percent of adults completing some college or associate's degree, 2013-17","Percent of adults with a bachelor's degree or higher, 2013-17",POVALL_2017,CI90LBAll_2017,CI90UBALL_2017,PCTPOVALL_2017,CI90LBALLP_2017,CI90UBALLP_2017,POV017_2017,CI90LB017_2017,CI90UB017_2017,PCTPOV017_2017,CI90LB017P_2017,CI90UB017P_2017,POV517_2017,CI90LB517_2017,CI90UB517_2017,PCTPOV517_2017,CI90LB517P_2017,MEDHHINC_2017,CI90LBINC_2017,CI90UBINC_2017,Civilian_labor_force_2015,Employed_2015,Unemployed_2015,Unemployment_rate_2015
31099,6489.0,3.0,0.45153522,0.0,0.30102348,0.0,0.610500610500611,0.308404,0.45153522,0.45153522,568.8101975368529,567.0126930228798,40239.9525,9.126450619679138,6.826241134751773,79.024,1.0,0.0,1.0,1.0,22.764900662251655,13.245033112582782,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,2.0,0.3052503052503053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.4,31.1,0.0,0.0,94.96070272769302,0.15410695022345508,3.7602095854523037,0.16951764524580057,0.2157497303128371,0.04623208506703652,18.292494991524116,24.22561257512714,50645.0,8.6,11.9,0.0,False,269.0,1546.0,1668.0,1002.0,6.0,34.5,37.2,22.3,539.0,412.0,666.0,8.4,6.4,10.4,179.0,132.0,226.0,11.5,8.5,14.5,124.0,88.0,160.0,10.6,7.5,62499.0,56277.0,68721.0,3792.0,3708.0,84.0,2.2
31101,8368.0,3.0,0.369412634,0.123137545,1.723925625,0.123137545,0.769102851916521,0.3649635,0.985100357,1.60078808,568.8101975368529,567.0126930228798,212967.08270270267,9.126450619679138,9.437277763995699,79.024,1.0,0.0,1.0,1.0,36.455463728191,11.570247933884298,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,1.0,0.1247193813918683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,1.0,100.0,100.0,100.0,3.0,3.0,3.5305575846116386,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,8000.0,1.0,9.1,27.5,0.0,0.0,92.35181644359464,0.19120458891013384,5.664435946462715,0.394359464627151,0.29875717017208414,0.0,21.175908221797325,21.570267686424476,46888.0,10.9,19.0,0.0,False,506.0,2034.0,2143.0,1324.0,8.4,33.9,35.7,22.0,982.0,775.0,1189.0,12.3,9.7,14.9,318.0,237.0,399.0,19.9,14.8,25.0,213.0,153.0,273.0,18.0,12.9,47598.0,42344.0,52852.0,4684.0,4559.0,125.0,2.7
31103,824.0,1.0,1.234567901,0.0,1.234567901,0.0,1.26422250316056,1.243781,0.0,0.0,568.8101975368529,567.0126930228798,,9.126450619679138,,79.024,1.0,0.0,1.0,1.0,35.294117647058826,6.862745098039216,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,10.7,29.6,0.0,0.0,98.90776699029125,0.0,0.48543689320388345,0.12135922330097086,0.12135922330097086,0.0,25.606796116504853,21.723300970873787,45886.0,15.1,20.8,0.0,True,38.0,191.0,194.0,110.0,7.1,35.8,36.4,20.6,140.0,105.0,175.0,17.7,13.3,22.1,40.0,29.0,51.0,27.4,19.9,34.9,28.0,20.0,36.0,25.5,18.0,45688.0,41254.0,50122.0,660.0,646.0,14.0,2.1
31105,3821.0,1.0,0.269323997,0.0,0.80797199,0.0,0.815438977983148,0.2643405,0.538647994,0.538647994,568.8101975368529,567.0126930228798,,9.126450619679138,9.343909653132563,79.024,1.0,0.0,1.0,1.0,37.28,19.36,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5000.0,0.0,10.5,31.4,0.0,0.0,90.57838262235018,0.15702695629416383,6.385762889295996,0.7066213033237372,0.7589636220884586,0.05234231876472127,22.08845851871238,22.428683590683068,45769.0,12.7,19.1,0.0,False,269.0,939.0,948.0,456.0,10.3,35.9,36.3,17.5,489.0,379.0,599.0,13.8,10.7,16.9,163.0,119.0,207.0,21.0,15.4,26.6,109.0,77.0,141.0,19.3,13.6,46571.0,41510.0,51632.0,2051.0,1978.0,73.0,3.6
31107,8701.0,6.0,0.707380335,0.0,1.178967225,0.0,1.06949791934041,0.816517,0.117896722,1.178967225,568.8101975368529,567.0126930228798,55797.35345454546,9.126450619679138,9.187583079208695,79.024,1.0,0.0,1.0,1.0,26.754649070185966,11.757648470305938,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,1.0,15.9,6.2,0.0,5.5,0.0,5.5,1.0,0.11667250029168125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,1.0,100.0,100.0,100.0,3.0,3.0,0.8152806894945259,4.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,155000.0,1.0,10.4,31.6,0.0,0.0,88.35766003907597,0.09194345477531318,1.781404436271693,0.19537984139754053,8.297896793472015,0.0,22.744512125043098,24.089185151132053,45566.0,13.7,20.1,0.0,False,497.0,2031.0,2142.0,1229.0,8.4,34.4,36.3,20.8,1034.0,783.0,1285.0,12.6,9.5,15.7,372.0,268.0,476.0,18.3,13.2,23.4,255.0,176.0,334.0,17.0,11.7,46163.0,41751.0,50575.0,4717.0,4566.0,151.0,3.2
31109,285407.0,38.0,0.165675376,0.019881,0.318096721,0.06627015,0.501124434956632,0.1499623,0.931095611,0.669328518,568.8101975368529,567.0126930228798,258559.90781954888,9.126450619679138,9.831373382836395,79.024,1.0,0.0,1.0,1.0,32.8703388484147,6.49780985451987,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,7.0,0.0226071173664646,3.0,42.8571428571429,1.0,14.2857142857143,0.0,0.0,4.0,57.1428571428571,4.0,57.1428571428571,5.0,71.4285714285714,4.0,57.1428571428571,71.4285714285714,71.4285714285714,44.0,44.0,0.7526632700324224,17.0,2.0,10.0,22640.0,77.10541372639838,0.0,34.0,13.0,,1.0,7.6,26.0,0.0,0.135853808,84.33640380228937,3.3762311365874003,5.846037413237937,3.4669787356301702,0.5865308138903391,0.0458993647668067,10.897069798568362,23.090183492346018,54422.0,13.5,14.1,1.0,False,12594.0,42128.0,62860.0,71639.0,6.7,22.3,33.2,37.9,33985.0,30673.0,37297.0,11.4,10.3,12.5,8133.0,6601.0,9665.0,11.5,9.3,13.7,5146.0,3970.0,6322.0,10.2,7.9,59681.0,56848.0,62514.0,167490.0,163068.0,4422.0,2.6
31111,36288.0,7.0,0.27921262,0.0279213,0.725952813,0.111685048,0.590717299578059,0.2493144,0.698031551,0.642189027,568.8101975368529,567.0126930228798,247076.09142857147,9.126450619679138,12.528777584367454,79.024,1.0,0.0,1.0,1.0,32.63358778625955,8.362248438584317,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,2.0,0.05625879043600562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,30000.0,1.0,10.3,31.7,166.666666667,0.223370096,90.2254188712522,0.6475970017636684,7.170414462081129,0.5291005291005291,0.4464285714285714,0.013778659611992945,15.564373897707231,25.035824514991184,53856.0,12.3,16.3,0.0,False,1684.0,7053.0,10261.0,5418.0,6.9,28.9,42.0,22.2,4008.0,3267.0,4749.0,11.6,9.5,13.7,1339.0,1038.0,1640.0,16.3,12.6,20.0,803.0,577.0,1029.0,13.1,9.4,55934.0,50415.0,61453.0,18535.0,17998.0,537.0,2.9
31113,763.0,1.0,0.0,0.0,1.333333333,0.0,,0.0,0.0,0.0,568.8101975368529,567.0126930228798,0.0,9.126450619679138,7.946735395189004,79.024,1.0,0.0,1.0,1.0,25.233644859813083,14.953271028037381,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,6.0,6.0,0.0,0.0,0.0,6.0,3456.0,4470.892626131953,0.0,0.0,0.0,0.0,0.0,9.3,31.1,0.0,0.0,96.85452162516383,0.1310615989515072,1.7038007863695939,0.1310615989515072,0.9174311926605505,0.0,18.2175622542595,25.16382699868938,51098.0,8.9,13.3,0.0,False,45.0,166.0,253.0,136.0,7.5,27.7,42.2,22.7,68.0,51.0,85.0,8.9,6.7,11.1,26.0,19.0,33.0,13.0,9.5,16.5,18.0,13.0,23.0,12.9,9.0,48579.0,43937.0,53221.0,492.0,478.0,14.0,2.8
31115,632.0,0.0,0.0,0.0,1.700680272,0.0,,0.0,0.0,3.401360544,568.8101975368529,567.0126930228798,0.0,9.126450619679138,,79.024,1.0,0.0,1.0,1.0,31.16883116883117,10.38961038961039,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,11.1,30.7,0.0,0.0,97.62658227848101,0.15822784810126583,2.0569620253164556,0.0,0.15822784810126583,0.0,21.677215189873415,22.310126582278482,52862.0,15.3,24.3,0.0,True,7.0,160.0,142.0,92.0,1.7,39.9,35.4,22.9,96.0,73.0,119.0,15.8,11.9,19.7,29.0,21.0,37.0,26.1,19.0,33.2,20.0,14.0,26.0,25.0,17.7,46875.0,41640.0,52110.0,379.0,365.0,14.0,3.7
31117,539.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.008032129,568.8101975368529,567.0126930228798,0.0,9.126450619679138,18.16911250873515,79.024,1.0,0.0,1.0,1.0,0.0,0.0,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,10.1,30.5,0.0,0.0,97.95918367346938,0.3710575139146568,0.3710575139146568,0.0,0.0,0.0,17.996289424860855,28.014842300556587,57175.0,12.1,20.0,0.0,True,32.0,71.0,138.0,81.0,9.9,22.0,42.9,25.2,63.0,48.0,78.0,12.7,9.6,15.8,27.0,20.0,34.0,24.5,17.9,31.1,20.0,14.0,26.0,21.3,15.0,49875.0,44275.0,55475.0,461.0,452.0,9.0,2.0
31119,34876.0,7.0,0.227440723,0.0284301,0.454881447,0.113720362,0.671140939597315,0.2283692,0.909762893,0.966623074,568.8101975368529,567.0126930228798,238720.11021276595,9.126450619679138,11.495318218546508,79.024,1.0,0.0,1.0,1.0,39.32687031278581,9.932321199926834,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,3.0,0.0856775667571041,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.6666666666667,0.0,0.0,2.0,66.6666666666667,1.0,33.3333333333333,66.6666666666667,66.6666666666667,18.0,17.0,1.6801936494375622,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,63000.0,1.0,9.4,32.6,33.333333333,0.113720362,83.32951026493865,1.172726230072256,12.914325037274917,0.45016630347516917,0.9662805367588025,0.02867301296020186,14.692051840807432,25.022938410368162,51330.0,13.8,17.6,0.0,False,2621.0,6916.0,8697.0,4669.0,11.4,30.2,38.0,20.4,4432.0,3728.0,5136.0,13.1,11.0,15.2,1349.0,1056.0,1642.0,15.7,12.3,19.1,889.0,670.0,1108.0,14.7,11.1,51184.0,46910.0,55458.0,19206.0,18680.0,526.0,2.7
31121,7845.0,2.0,0.257532835,0.0,0.901364924,0.0,0.383239652529382,0.1285347,0.515065671,0.772598506,568.8101975368529,567.0126930228798,,9.126450619679138,7.272922022279349,79.024,1.0,0.0,1.0,1.0,29.711246200607906,14.209726443768997,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,4.0,3.0,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,1.0,11.1,32.6,0.0,0.128766418,94.39133205863608,0.17845761631612492,3.454429572976418,0.7520713830465264,0.3824091778202677,0.07648183556405354,18.049713193116634,24.792861695347355,51219.0,10.4,15.1,1.0,True,381.0,1886.0,2246.0,963.0,7.0,34.4,41.0,17.6,787.0,606.0,968.0,10.2,7.9,12.5,251.0,185.0,317.0,14.3,10.5,18.1,169.0,118.0,220.0,13.1,9.1,59984.0,54694.0,65274.0,4026.0,3876.0,150.0,3.7
31123,5042.0,3.0,0.617030029,0.0,0.617030029,0.0,1.23598635192535,0.6136224,1.439736734,0.822706705,568.8101975368529,567.0126930228798,65786.8833802817,9.126450619679138,12.369254060005504,79.024,1.0,0.0,1.0,1.0,35.17915309446254,14.223669923995658,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,1.0,0.20889910173386253,1.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,100.0,100.0,2.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,78000.0,0.0,9.2,30.2,0.0,0.0,84.41094803649345,0.15866719555731854,13.625545418484727,0.3570011900039667,0.6941689805632686,0.0,19.456564855216186,23.99841332804443,49082.0,13.5,20.1,0.0,True,441.0,1105.0,1211.0,643.0,13.0,32.5,35.6,18.9,678.0,510.0,846.0,14.3,10.8,17.8,241.0,177.0,305.0,21.2,15.5,26.9,160.0,113.0,207.0,18.8,13.2,44062.0,40534.0,47590.0,2650.0,2574.0,76.0,2.9
31125,3735.0,2.0,0.56022409,0.0,1.120448179,0.0,0.885533184190902,0.538358,0.56022409,1.120448179,568.8101975368529,567.0126930228798,21212.677894736848,9.126450619679138,5.955691509084168,79.024,1.0,0.0,1.0,1.0,21.944444444444443,10.0,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,29.8,0.0,0.0,97.10843373493975,0.214190093708166,1.7402945113788488,0.0535475234270415,0.24096385542168677,0.0,19.062918340026773,23.453815261044177,46958.0,13.2,16.5,0.0,True,233.0,925.0,898.0,461.0,9.3,36.8,35.7,18.3,411.0,316.0,506.0,11.8,9.1,14.5,124.0,92.0,156.0,15.4,11.4,19.4,84.0,60.0,108.0,14.1,10.1,48972.0,44241.0,53703.0,2065.0,2014.0,51.0,2.5
31127,7248.0,4.0,0.557491289,0.0,0.696864111,0.139372822,1.13565724668866,0.4193458,0.557491289,0.975609756,568.8101975368529,567.0126930228798,55401.3094736842,9.126450619679138,13.179122182680901,79.024,1.0,0.0,1.0,1.0,28.034188034188034,9.230769230769232,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,2.0,0.2869028833739779,0.0,0.0,1.0,50.0,0.0,0.0,2.0,100.0,1.0,50.0,2.0,100.0,2.0,100.0,100.0,0.0,9.0,9.0,3.8910505836575875,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,10.0,35.5,0.0,0.139372822,95.73675496688742,0.8554083885209713,1.8349889624724063,0.4139072847682119,0.24834437086092717,0.02759381898454746,17.97737306843267,21.605960264900663,52034.0,13.1,15.1,0.0,False,281.0,1528.0,1485.0,1278.0,6.1,33.4,32.5,28.0,813.0,627.0,999.0,12.6,9.7,15.5,215.0,157.0,273.0,14.6,10.7,18.5,140.0,97.0,183.0,12.9,8.9,52229.0,46788.0,57670.0,3689.0,3554.0,135.0,3.7
31129,4500.0,2.0,0.457770657,0.0,0.686655985,0.228885328,1.17233294255569,0.4506534,0.457770657,0.686655985,568.8101975368529,567.0126930228798,47474.096,9.126450619679138,7.645790000770357,79.024,1.0,0.0,1.0,1.0,28.510638297872344,14.326241134751774,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,2.0,2.0,,0.0,0.0,3.0,,,0.0,1.0,1.0,,1.0,9.4,33.5,0.0,0.457770657,96.28888888888889,0.13333333333333333,2.155555555555556,0.2,0.17777777777777778,0.0,26.08888888888889,21.244444444444444,41956.0,12.5,19.4,0.0,True,218.0,1314.0,1029.0,606.0,6.9,41.5,32.5,19.1,483.0,368.0,598.0,11.5,8.8,14.2,155.0,114.0,196.0,18.1,13.3,22.9,108.0,76.0,140.0,17.0,11.9,43712.0,39240.0,48184.0,2381.0,2320.0,61.0,2.6
31131,15740.0,4.0,0.253212635,0.063303159,0.696334747,0.0,0.746222249860083,0.3175208,0.506425271,0.633031588,568.8101975368529,567.0126930228798,187233.5133333333,9.126450619679138,9.274926364604875,79.024,1.0,0.0,1.0,1.0,29.573826947912185,8.351269909599655,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,1.0,0.062185187488340274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,8.695652173913043,5.0,0.0,4.0,4961.0,314.8841637575373,0.0,0.0,5.0,,1.0,11.5,33.9,200.0,0.189909476,92.1156289707751,0.4320203303684879,5.7306226175349435,0.4320203303684879,0.28589580686149935,0.10165184243964422,18.875476493011437,24.078780177890724,53015.0,10.6,14.3,0.0,False,952.0,4136.0,3412.0,2319.0,8.8,38.2,31.5,21.4,1429.0,1101.0,1757.0,9.1,7.0,11.2,491.0,369.0,613.0,12.9,9.7,16.1,290.0,200.0,380.0,10.6,7.3,60469.0,55011.0,65927.0,8199.0,7928.0,271.0,3.3
31133,2773.0,2.0,0.370096225,0.0,0.370096225,0.0,0.72272498743087,0.3616636,0.370096225,0.74019245,568.8101975368529,567.0126930228798,29653.940869565216,9.126450619679138,8.635905194150277,79.024,1.0,0.0,1.0,1.0,39.77272727272727,10.38961038961039,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,8.0,8.0,4.321209938782859,0.0,1.0,6.0,1728.0,622.2542311847317,0.0,0.0,1.0,,1.0,10.3,29.8,0.0,0.0,96.75441759826903,0.32455824017309776,1.2621709340064913,0.288496213487198,0.144248106743599,0.0,25.964659213847817,22.033898305084744,43646.0,13.2,22.1,0.0,False,196.0,858.0,613.0,316.0,9.9,43.3,30.9,15.9,342.0,262.0,422.0,13.2,10.1,16.3,116.0,85.0,147.0,21.4,15.7,27.1,83.0,59.0,107.0,21.8,15.4,42962.0,38479.0,47445.0,1672.0,1629.0,43.0,2.6
31135,2970.0,1.0,0.345901072,0.0,1.037703217,0.0,0.373821025994939,0.3411805,0.0,0.691802145,568.8101975368529,567.0126930228798,,9.126450619679138,4.281501644550301,79.024,1.0,0.0,1.0,1.0,23.185011709601874,12.412177985948478,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,0.0,0.0,,,,,,,,,,,,,,,,,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,,0.0,8.6,24.5,0.0,0.345901072,95.89225589225589,0.33670033670033667,3.1986531986531985,0.16835016835016833,0.10101010101010101,0.0,20.26936026936027,24.747474747474747,58066.0,10.1,13.4,0.0,False,227.0,586.0,794.0,478.0,10.9,28.1,38.1,22.9,267.0,201.0,333.0,9.3,7.0,11.6,89.0,65.0,113.0,12.4,9.0,15.8,61.0,43.0,79.0,11.9,8.3,55033.0,48975.0,61091.0,1835.0,1801.0,34.0,1.9
31137,9188.0,3.0,0.326548384,0.0,0.435397845,0.0,0.971292898769696,0.3255562,0.979645151,0.761946228,568.8101975368529,567.0126930228798,73709.32555555558,9.126450619679138,7.468045382737325,79.024,1.0,0.0,1.0,1.0,23.366834170854272,10.992462311557789,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,1.0,0.10792143319663285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7000.0,0.0,10.0,33.4,-50.0,0.108849461,94.62342185459295,0.13060513713539398,4.059643012625163,0.2285589899869395,0.2285589899869395,0.032651284283848496,19.003047453199827,24.575533304309968,55566.0,10.4,13.8,0.0,False,413.0,2007.0,2222.0,1632.0,6.6,32.0,35.4,26.0,774.0,583.0,965.0,8.8,6.6,11.0,257.0,187.0,327.0,12.0,8.7,15.3,175.0,122.0,228.0,10.8,7.5,60695.0,55058.0,66332.0,4992.0,4873.0,119.0,2.4
31139,7266.0,5.0,0.555401277,0.0,0.694251597,0.0,0.977790194161196,0.4186436,0.555401277,0.555401277,568.8101975368529,567.0126930228798,26198.864285714284,9.126450619679138,5.488537622481051,79.024,1.0,0.0,1.0,1.0,17.986798679867988,10.231023102310232,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,1.0,0.1396843134515994,0.0,0.0,0.0,0.0,1.0,100.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,100.0,0.0,4.0,4.0,,3.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,,0.0,10.7,34.1,0.0,0.0,97.6878612716763,0.15139003578309937,1.2799339388934765,0.16515276630883566,0.20644095788604458,0.0,17.946600605560143,25.942747041012936,56744.0,9.4,11.6,0.0,True,279.0,1754.0,1735.0,1094.0,5.7,36.1,35.7,22.5,668.0,512.0,824.0,9.5,7.3,11.7,220.0,161.0,279.0,12.7,9.3,16.1,151.0,107.0,195.0,11.8,8.3,58375.0,52193.0,64557.0,4167.0,4061.0,106.0,2.5
31141,32237.0,6.0,0.183677218,0.0306129,0.612257393,0.0306129,0.512258705862066,0.2141917,0.704096002,0.642870263,568.8101975368529,567.0126930228798,262802.88178217824,9.126450619679138,7.787330914560403,79.024,1.0,0.0,1.0,1.0,35.00732370788868,12.617702448210924,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,1.0,0.030431210249231615,0.0,0.0,1.0,100.0,0.0,0.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,100.0,100.0,8.0,7.0,0.18396443354284836,0.0,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,9.4,29.3,25.0,0.153064348,84.27273009275056,0.3970592797096504,13.810218072401279,0.46220181778701497,0.30089648540496944,0.018612153736389865,14.895927040357353,26.410646151937218,58554.0,8.3,11.3,0.0,False,2413.0,6797.0,7643.0,4616.0,11.2,31.7,35.6,21.5,2807.0,2200.0,3414.0,8.6,6.7,10.5,962.0,725.0,1199.0,11.3,8.5,14.1,643.0,466.0,820.0,10.6,7.7,57693.0,52174.0,63212.0,17141.0,16630.0,511.0,3.0
31143,5406.0,4.0,0.569151964,0.0,0.569151964,0.189717321,1.04106605163688,0.3759398,0.379434642,0.569151964,568.8101975368529,567.0126930228798,20780.36861538461,9.126450619679138,6.179378531073446,79.024,1.0,0.0,1.0,1.0,25.63143124415341,11.693171188026193,3.708869912825192,0.6421824817133304,1.9829676034574597,2.3593099847589114,0.0,15.9,6.2,0.0,5.5,0.0,5.5,1.0,0.19219680953296175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,9.0,29.5,-100.0,0.0,95.93044765075842,0.11098779134295228,2.885682574916759,0.11098779134295228,0.1849796522382538,0.03699593044765076,19.77432482426933,24.38031816500185,61965.0,7.9,10.8,0.0,False,238.0,1183.0,1454.0,758.0,6.6,32.6,40.0,20.9,357.0,265.0,449.0,6.9,5.1,8.7,130.0,93.0,167.0,10.7,7.7,13.7,88.0,61.0,115.0,9.6,6.6,61422.0,56209.0,66635.0,2909.0,2835.0,74.0,2.5
