,LACCESS_POP10,PCH_LACCESS_POP_10_15,PCT_LACCESS_POP10,PCT_LACCESS_POP15,LACCESS_LOWI10,PCT_LACCESS_LOWI10,PCT_LACCESS_LOWI15,LACCESS_HHNV10,LACCESS_HHNV15,PCH_LACCESS_HHNV_10_15,PCT_LACCESS_HHNV10,PCT_LACCESS_HHNV15,LACCESS_SNAP15,PCT_LACCESS_SNAP15,LACCESS_CHILD10,PCT_LACCESS_CHILD10,PCT_LACCESS_CHILD15,LACCESS_SENIORS10,PCT_LACCESS_SENIORS10,PCT_LACCESS_SENIORS15,LACCESS_WHITE15,PCT_LACCESS_WHITE15,LACCESS_BLACK15,PCT_LACCESS_BLACK15,LACCESS_HISP15,PCT_LACCESS_HISP15,LACCESS_NHASIAN15,PCT_LACCESS_NHASIAN15,LACCESS_NHNA15,PCT_LACCESS_NHNA15,LACCESS_NHPI15,PCT_LACCESS_NHPI15,LACCESS_MULTIR15,PCT_LACCESS_MULTIR15
20047,485.900137121224,0.0,15.999345970405795,15.999345970405795,151.841944665602,4.999734760144945,5.460789037237109,18.230768155953,38.0585498569621,108.75999042604585,1.4002126079841015,2.9230837063718975,14.117321896658,1.0842797155651305,112.93236959335,3.718550200637142,3.718550200637142,90.9293693061588,2.9940523314507343,2.9940523314507343,463.900137104228,15.274946891808627,2.00000000998261,0.06585446196847579,63.6472647204064,2.095728176503339,0.0,0.0,4.00000000465661,0.13170892343288146,0.0,0.0,16.0000001562003,0.5268356982614522
20049,2863.46905947274,0.0,99.35701108510547,99.35701108510547,1436.10542789987,49.83016751907945,42.10203176613567,34.6543932115425,36.6902778942781,5.87482421148698,2.69894028127278,2.857498278370568,119.117783710858,9.277085958789565,610.176901220607,21.171995184615092,21.171995184615092,697.145861157286,24.18965514078022,24.18965514078022,2724.99829784345,94.55233510907183,0.0,0.0,79.0000003809366,2.7411519910109856,12.0000001348672,0.41637752029379593,42.000000253749,1.4573213134541638,0.999999970197678,0.034698125267095,83.470761198776,2.8962790145307427
20051,5663.61175491866,-27.493316026711355,19.905847585121116,14.433070000748277,1644.73200472708,5.780725448921271,6.470866885339624,154.640167344722,177.081975080194,14.512275898825832,1.2986241799187268,1.487084103797397,96.3227544563176,0.8088911190486865,1377.5511595128,4.841667227304935,2.8338021876331507,747.373482417008,2.6267871587832414,1.3998400351539506,3810.1606902005,13.391539048926262,33.5463178511745,0.11790495519181253,172.921264698054,0.6077648836568748,106.36130553484,0.3738271669297062,19.7713309113169,0.06949012692013531,1.70748406648636,0.006001279581352313,134.949949497742,0.47430742829235906
20053,2034.49957621017,-2.5916537450830677,31.3144463015264,30.502884281200863,719.070003976251,11.067723625923518,10.079200376842758,26.9032884780455,66.712253195614,147.97062727128957,1.0922975427545878,2.708577068437434,47.2459543791076,1.9182279488066425,403.300893957311,6.207494135097907,6.153538037734647,462.564704402203,7.119666067449638,6.8768272638857795,1906.20450530375,29.33976458832923,3.0,0.04617515776512237,58.8890527715703,0.9064037674552916,7.0000000372529,0.10774203535867169,4.99999996521728,0.07695859573983807,0.0,0.0,60.5678852983401,0.9322438863835633
20055,7497.9008502939,-4.768953269063212,20.388027110870947,19.415731625469572,3363.93360747211,9.147089426452332,9.371137293068687,154.946853484373,102.569464978028,-33.80345410604125,1.2537167528470994,0.8299171856786796,321.119321608091,2.5982629792709035,2620.73396600511,7.126207216676936,6.903736687648276,414.862727136499,1.1280800716132777,1.0344559057289617,5146.85853936748,13.995155915182403,285.639870945158,0.7767018461636883,3611.53494784452,9.820358244084511,441.026827112801,1.1992245679595417,47.8858040812538,0.13020938677739233,7.77066716049012,0.021129723625435394,1211.14777190067,3.2933102346657335
20057,10833.3461790362,-34.57188209778028,32.00586793617407,20.94083700890871,4673.13559478432,13.806238462492082,7.750575682109489,276.188769419097,176.717226363298,-36.01578125896131,2.478140595954213,1.5856188996258231,208.404652517061,1.8699385600454106,3435.07578918843,10.148534002565675,6.133813194583845,1146.56787627913,3.3874021397988945,2.5304921268831393,6035.2624362695,17.830484626180276,96.7033567911476,0.28569887967131763,2241.59762447194,6.622540842802943,84.9111431456331,0.25086014874034834,50.8342231383831,0.15018383106352842,3.99286395986564,0.011796454620260105,816.350491892154,2.41181308169509
20059,12227.6864095286,0.0,47.044038202249155,47.044038202249155,3795.93759931751,14.604253613871615,17.65932116402193,271.847853832993,318.362098786403,17.110396237295873,2.6904973657263755,3.150852125756166,660.206248874971,6.5341077679628965,3294.94208533684,12.676754714284549,12.676754714284549,1550.00913344641,5.963408485096991,5.963408485096991,11196.5392406274,43.0768668845314,248.187907021253,0.954862677059299,582.239132715657,2.2400705321470338,40.2753744393121,0.1549529641401666,130.081647409363,0.5004680186571367,1.92239925265312,0.007396119008360727,610.679852706169,2.349491584742109
20061,11538.7590759637,9.367820005800946,33.57999847495402,36.725712290038416,4362.30912077523,12.6951548826472,12.741331869384437,385.651820934574,285.32701938561,-26.014346647149406,3.039021441564807,2.248439869074941,408.361803138389,3.217981112201647,3389.26040612991,9.86339679334704,11.579581113265089,1014.42219093333,2.952162827930068,2.69890481224443,8328.45568089308,24.237400852374922,2242.87898885283,6.527207347805221,1641.10579515499,4.775932120234532,428.032802693488,1.2456574200962924,118.944456833211,0.3461511461300594,109.482563506812,0.3186152246866073,1391.89476125735,4.050680290021972
20063,2625.87777652433,-57.396793949794315,97.43516796008646,41.510505371399624,776.005514668204,28.79426770568475,14.304410096044787,8.56730753068223,13.8819957072402,62.03452085178915,0.7424009991925675,1.202945901840572,15.0699252871913,1.3058860734134574,585.375761049897,21.720807460107498,7.864529833063265,635.000000309569,23.562152145067497,10.140197297698702,1104.70811964962,40.991024847852316,2.99999991984078,0.11131725120002893,12.0000000753162,0.4452690194922523,0.0,0.0,0.0,0.0,0.0,0.0,11.000000045402,0.4081632669907978
20065,576.100864455015,-2.520556611542246,22.183321696381014,21.6241785147032,202.144273925866,7.783761029105353,6.502807475759376,1.2551933335601,7.78458020039971,520.1897343033471,0.10494927538127925,0.650884632140444,6.47487075814976,0.5413771536914515,98.7154654083172,3.8011345940822947,3.570098789811898,166.053749110408,6.394060420115827,6.296883687230034,512.583457559106,19.737522432002542,23.3214409168722,0.8980146675730536,7.70173844559031,0.2965628974043246,1.00000000081491,0.03850596845648479,4.15659076928569,0.1600535529182014,0.0,0.0,20.5184263332992,0.7900818765228803
